split,task,regime,seed,stress,horizon_load,hidden_load,confound_load,compensation_load,side_load,sparse_load,intervention_load
confounded_credit_shift,contact_rich_insertion,compositional_temporal_chain,5,0.56000,0.78031,0.66014,0.92949,0.87576,0.52468,0.32996,0.38248
confounded_credit_shift,contact_rich_insertion,compositional_temporal_chain,6,0.56000,0.78031,0.66014,0.92949,0.87576,0.52468,0.32996,0.38248
confounded_credit_shift,contact_rich_insertion,compositional_temporal_chain,7,0.56000,0.78031,0.66014,0.92949,0.87576,0.52468,0.32996,0.38248
confounded_credit_shift,contact_rich_insertion,compositional_temporal_chain,8,0.56000,0.78031,0.66014,0.92949,0.87576,0.52468,0.32996,0.38248
confounded_credit_shift,contact_rich_insertion,compositional_temporal_chain,9,0.56000,0.78031,0.66014,0.92949,0.87576,0.52468,0.32996,0.38248
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,0,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,1,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,2,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,3,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,4,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,5,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,6,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,7,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,8,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,delayed_contact_consequence,9,0.56000,0.64913,0.21970,0.41070,0.32040,0.33826,0.15533,0.08765
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,0,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,1,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,2,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,3,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,4,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,5,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,6,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,7,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,8,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,hidden_precondition_violation,9,0.56000,0.47497,0.58155,0.49717,0.38448,0.30655,0.19232,0.10713
confounded_credit_shift,deformable_sorting,compensatory_action_masking,0,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,1,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,2,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,3,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,4,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,5,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,6,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,7,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,8,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,compensatory_action_masking,9,0.56000,0.50663,0.33601,0.88626,0.98256,0.28541,0.17752,0.13635
confounded_credit_shift,deformable_sorting,irreversible_side_effect,0,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,1,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,2,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,3,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,4,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,5,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,6,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,7,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,8,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,irreversible_side_effect,9,0.56000,0.42747,0.29724,0.51878,0.27768,0.48625,0.14794,0.09739
confounded_credit_shift,deformable_sorting,sparse_success_observation,0,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,1,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,2,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,3,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,4,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,5,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,6,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,7,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,8,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,sparse_success_observation,9,0.56000,0.53830,0.34893,0.62686,0.44856,0.26426,0.33286,0.14608
confounded_credit_shift,deformable_sorting,credit_confounder,0,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,1,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,2,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,3,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,4,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,5,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,6,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,7,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,8,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,credit_confounder,9,0.56000,0.45914,0.31016,0.99434,0.74760,0.29598,0.22930,0.16556
confounded_credit_shift,deformable_sorting,delayed_human_correction,0,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,1,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,2,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,3,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,4,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,5,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,6,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,7,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,8,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,delayed_human_correction,9,0.56000,0.60163,0.37478,0.67010,0.57672,0.31712,0.22190,0.42851
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,0,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,1,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,2,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,3,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,4,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,5,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,6,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,7,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,8,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,deformable_sorting,compositional_temporal_chain,9,0.56000,0.71245,0.54278,0.92949,0.87576,0.44396,0.28108,0.35060
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,0,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,1,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,2,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,3,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,4,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,5,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,6,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,7,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,8,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,delayed_contact_consequence,9,0.56000,0.69549,0.24345,0.41070,0.32040,0.35876,0.16884,0.10359
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,0,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,1,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,2,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,3,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,4,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,5,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,6,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,7,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,8,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,hidden_precondition_violation,9,0.56000,0.50890,0.64442,0.49717,0.38448,0.32512,0.20904,0.12661
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,0,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,1,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,2,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,3,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,4,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,5,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,6,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,7,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,8,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,compensatory_action_masking,9,0.56000,0.54282,0.37233,0.88626,0.98256,0.30270,0.19296,0.16114
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,0,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,1,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,2,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,3,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,4,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,5,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,6,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,7,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,8,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,irreversible_side_effect,9,0.56000,0.45801,0.32937,0.51878,0.27768,0.51572,0.16080,0.11510
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,0,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,1,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,2,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,3,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,4,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,5,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,6,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,7,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,8,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,sparse_success_observation,9,0.56000,0.57675,0.38665,0.62686,0.44856,0.28028,0.36180,0.17265
confounded_credit_shift,tool_use_after_delay,credit_confounder,0,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,1,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,2,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,3,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,4,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,5,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,6,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,7,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,8,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,credit_confounder,9,0.56000,0.49193,0.34369,0.99434,0.74760,0.31391,0.24924,0.19566
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,0,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,1,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,2,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,3,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,4,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,5,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,6,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,7,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,8,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,delayed_human_correction,9,0.56000,0.64460,0.41529,0.67010,0.57672,0.33634,0.24120,0.50643
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,0,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,1,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,2,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,3,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,4,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,5,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,6,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,7,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,8,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,tool_use_after_delay,compositional_temporal_chain,9,0.56000,0.76334,0.60146,0.92949,0.87576,0.47087,0.30552,0.41435
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,0,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,1,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,2,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,3,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,4,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,5,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,6,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,7,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,8,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,delayed_contact_consequence,9,0.56000,0.63367,0.23157,0.41070,0.32040,0.42026,0.14183,0.09827
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,0,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,1,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,2,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,3,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,4,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,5,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,6,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,7,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,8,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,hidden_precondition_violation,9,0.56000,0.46366,0.61299,0.49717,0.38448,0.38086,0.17559,0.12011
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,0,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,1,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,2,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,3,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,4,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,5,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,6,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,7,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,8,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
confounded_credit_shift,mobile_manip_recovery,compensatory_action_masking,9,0.56000,0.49457,0.35417,0.88626,0.98256,0.35459,0.16209,0.15287
